sigle;session;section;mode;jour;heure_debut;heure_fin
PHY-0150;A26;A;P;1;15:30;17:20
PHY-0150;A26;A;P;4;15:30;17:20
PHY-0150;A26;B;P;1;18:30;20:20
PHY-0150;A26;B;P;4;18:30;20:20
PHY-0150;H26;A;P;1;15:30;17:20
PHY-0150;H26;A;P;4;15:30;17:20
PHY-0150;A25;A;P;1;15:30;17:20
PHY-0150;A25;A;P;4;15:30;17:20
PHY-0150;A25;B;P;1;18:30;20:20
PHY-0150;A25;B;P;4;18:30;20:20
PHY-0150;A20;;;;;
PHY-0150;A21;;;;;
PHY-0150;A22;;;;;
PHY-0150;A23;;;;;
PHY-0150;A24;;;;;
PHY-0150;A27;;;;;
PHY-0150;A28;;;;;
PHY-0150;A29;;;;;
PHY-0150;A30;;;;;
PHY-0150;A31;;;;;
PHY-0150;H21;;;;;
PHY-0150;H22;;;;;
PHY-0150;H23;;;;;
PHY-0150;H24;;;;;
PHY-0150;H25;;;;;
PHY-0150;H27;;;;;
PHY-0150;H28;;;;;
PHY-0150;H29;;;;;
PHY-0150;H30;;;;;
PHY-0150;H31;;;;;
PHY-0250;A26;A;P;3;12:30;15:20
PHY-0250;H26;A;P;3;12:30;15:20
PHY-0250;A25;A;P;3;12:30;15:20
PHY-0250;A20;;;;;
PHY-0250;A21;;;;;
PHY-0250;A22;;;;;
PHY-0250;A23;;;;;
PHY-0250;A24;;;;;
PHY-0250;A27;;;;;
PHY-0250;A28;;;;;
PHY-0250;A29;;;;;
PHY-0250;A30;;;;;
PHY-0250;A31;;;;;
PHY-0250;H21;;;;;
PHY-0250;H22;;;;;
PHY-0250;H23;;;;;
PHY-0250;H24;;;;;
PHY-0250;H25;;;;;
PHY-0250;H27;;;;;
PHY-0250;H28;;;;;
PHY-0250;H29;;;;;
PHY-0250;H30;;;;;
PHY-0250;H31;;;;;
PHY-1000;A26;A;P;1;13:30;14:20
PHY-1000;A26;A;P;3;13:30;15:20
PHY-1000;A25;A;P;1;13:30;14:20
PHY-1000;A25;A;P;3;13:30;15:20
PHY-1000;A24;A;P;1;13:30;14:20
PHY-1000;A24;A;P;3;13:30;15:20
PHY-1000;A20;;;;;
PHY-1000;A21;;;;;
PHY-1000;A22;;;;;
PHY-1000;A23;;;;;
PHY-1000;A27;;;;;
PHY-1000;A28;;;;;
PHY-1000;A29;;;;;
PHY-1000;A30;;;;;
PHY-1000;A31;;;;;
PHY-2100;H26;A;P;2;12:30;13:20
PHY-2100;H26;A;P;4;10:30;12:20
PHY-2100;H25;A;P;2;12:30;13:20
PHY-2100;H25;A;P;4;10:30;12:20
PHY-2100;H21;;;;;
PHY-2100;H22;;;;;
PHY-2100;H23;;;;;
PHY-2100;H24;;;;;
PHY-2100;H27;;;;;
PHY-2100;H28;;;;;
PHY-2100;H29;;;;;
PHY-2100;H30;;;;;
PHY-2100;H31;;;;;
RLT-1700;A26;Z3;D;5;12:30;15:20
RLT-1700;H26;Z3;D;5;15:30;18:20
RLT-1700;A25;Z3;D;5;12:30;15:20
RLT-1700;A20;;;;;
RLT-1700;A21;;;;;
RLT-1700;A22;;;;;
RLT-1700;A23;;;;;
RLT-1700;A24;;;;;
RLT-1700;A27;;;;;
RLT-1700;A28;;;;;
RLT-1700;A29;;;;;
RLT-1700;A30;;;;;
RLT-1700;A31;;;;;
RLT-1700;H21;;;;;
RLT-1700;H22;;;;;
RLT-1700;H23;;;;;
RLT-1700;H24;;;;;
RLT-1700;H25;;;;;
RLT-1700;H27;;;;;
RLT-1700;H28;;;;;
RLT-1700;H29;;;;;
RLT-1700;H30;;;;;
RLT-1700;H31;;;;;
RLT-2002;A26;Z3;D;2;15:30;18:20
RLT-2002;H26;Z3;D;2;12:30;15:20
RLT-2002;A25;Z3;D;2;15:30;18:20
RLT-2002;A20;;;;;
RLT-2002;A21;;;;;
RLT-2002;A22;;;;;
RLT-2002;A23;;;;;
RLT-2002;A24;;;;;
RLT-2002;A27;;;;;
RLT-2002;A28;;;;;
RLT-2002;A29;;;;;
RLT-2002;A30;;;;;
RLT-2002;A31;;;;;
RLT-2002;H21;;;;;
RLT-2002;H22;;;;;
RLT-2002;H23;;;;;
RLT-2002;H24;;;;;
RLT-2002;H25;;;;;
RLT-2002;H27;;;;;
RLT-2002;H28;;;;;
RLT-2002;H29;;;;;
RLT-2002;H30;;;;;
RLT-2002;H31;;;;;
RLT-3300;E26;;;;;
RLT-3300;H26;;;;;
RLT-3300;E21;;;;;
RLT-3300;E22;;;;;
RLT-3300;E23;;;;;
RLT-3300;E24;;;;;
RLT-3300;E25;;;;;
RLT-3300;E27;;;;;
RLT-3300;E28;;;;;
RLT-3300;E29;;;;;
RLT-3300;E30;;;;;
RLT-3300;E31;;;;;
RLT-3300;H21;;;;;
RLT-3300;H22;;;;;
RLT-3300;H23;;;;;
RLT-3300;H24;;;;;
RLT-3300;H25;;;;;
RLT-3300;H27;;;;;
RLT-3300;H28;;;;;
RLT-3300;H29;;;;;
RLT-3300;H30;;;;;
RLT-3300;H31;;;;;
SIO-2100;A26;DH1;D;1;15:30;18:20
SIO-2100;E26;DH1;D;2;18:30;21:20
SIO-2100;H26;DH1;D;1;15:30;18:20
SIO-2100;A20;;;;;
SIO-2100;A21;;;;;
SIO-2100;A22;;;;;
SIO-2100;A23;;;;;
SIO-2100;A24;;;;;
SIO-2100;A27;;;;;
SIO-2100;A28;;;;;
SIO-2100;A29;;;;;
SIO-2100;A30;;;;;
SIO-2100;A31;;;;;
SIO-2100;E21;;;;;
SIO-2100;E22;;;;;
SIO-2100;E23;;;;;
SIO-2100;E24;;;;;
SIO-2100;E25;;;;;
SIO-2100;E27;;;;;
SIO-2100;E28;;;;;
SIO-2100;E29;;;;;
SIO-2100;E30;;;;;
SIO-2100;E31;;;;;
SIO-2100;H21;;;;;
SIO-2100;H22;;;;;
SIO-2100;H23;;;;;
SIO-2100;H24;;;;;
SIO-2100;H25;;;;;
SIO-2100;H27;;;;;
SIO-2100;H28;;;;;
SIO-2100;H29;;;;;
SIO-2100;H30;;;;;
SIO-2100;H31;;;;;
SIO-2103;A26;A;P;1;18:30;21:20
SIO-2103;E26;DH1;D;2;18:30;21:20
SIO-2103;H26;DH1;D;2;18:30;21:20
SIO-2103;A20;;;;;
SIO-2103;A21;;;;;
SIO-2103;A22;;;;;
SIO-2103;A23;;;;;
SIO-2103;A24;;;;;
SIO-2103;A27;;;;;
SIO-2103;A28;;;;;
SIO-2103;A29;;;;;
SIO-2103;A30;;;;;
SIO-2103;A31;;;;;
SIO-2103;E21;;;;;
SIO-2103;E22;;;;;
SIO-2103;E23;;;;;
SIO-2103;E24;;;;;
SIO-2103;E25;;;;;
SIO-2103;E27;;;;;
SIO-2103;E28;;;;;
SIO-2103;E29;;;;;
SIO-2103;E30;;;;;
SIO-2103;E31;;;;;
SIO-2103;H21;;;;;
SIO-2103;H22;;;;;
SIO-2103;H23;;;;;
SIO-2103;H24;;;;;
SIO-2103;H25;;;;;
SIO-2103;H27;;;;;
SIO-2103;H28;;;;;
SIO-2103;H29;;;;;
SIO-2103;H30;;;;;
SIO-2103;H31;;;;;
SIO-2104;A26;Z3;D;2;15:30;18:20
SIO-2104;E26;Z11;D;4;12:30;15:20
SIO-2104;H26;Z3;D;4;12:30;15:20
SIO-2104;A20;;;;;
SIO-2104;A21;;;;;
SIO-2104;A22;;;;;
SIO-2104;A23;;;;;
SIO-2104;A24;;;;;
SIO-2104;A27;;;;;
SIO-2104;A28;;;;;
SIO-2104;A29;;;;;
SIO-2104;A30;;;;;
SIO-2104;A31;;;;;
SIO-2104;E21;;;;;
SIO-2104;E22;;;;;
SIO-2104;E23;;;;;
SIO-2104;E24;;;;;
SIO-2104;E25;;;;;
SIO-2104;E27;;;;;
SIO-2104;E28;;;;;
SIO-2104;E29;;;;;
SIO-2104;E30;;;;;
SIO-2104;E31;;;;;
SIO-2104;H21;;;;;
SIO-2104;H22;;;;;
SIO-2104;H23;;;;;
SIO-2104;H24;;;;;
SIO-2104;H25;;;;;
SIO-2104;H27;;;;;
SIO-2104;H28;;;;;
SIO-2104;H29;;;;;
SIO-2104;H30;;;;;
SIO-2104;H31;;;;;
SIO-3100;A26;Z3;D;2;12:30;15:20
SIO-3100;A25;Z3;D;2;12:30;15:20
SIO-3100;A24;Z3;D;2;12:30;15:20
SIO-3100;A20;;;;;
SIO-3100;A21;;;;;
SIO-3100;A22;;;;;
SIO-3100;A23;;;;;
SIO-3100;A27;;;;;
SIO-3100;A28;;;;;
SIO-3100;A29;;;;;
SIO-3100;A30;;;;;
SIO-3100;A31;;;;;
SIO-3105;H26;DH1;D;1;18:30;21:20
SIO-3105;H25;DH1;D;1;18:30;21:20
SIO-3105;H21;;;;;
SIO-3105;H22;;;;;
SIO-3105;H23;;;;;
SIO-3105;H24;;;;;
SIO-3105;H27;;;;;
SIO-3105;H28;;;;;
SIO-3105;H29;;;;;
SIO-3105;H30;;;;;
SIO-3105;H31;;;;;
STT-1100;A26;A;P;1;08:30;11:20
STT-1100;A25;A;P;1;08:30;11:20
STT-1100;H25;A;P;1;10:30;12:20
STT-1100;H25;A;P;3;11:30;12:20
STT-1100;A20;;;;;
STT-1100;A21;;;;;
STT-1100;A22;;;;;
STT-1100;A23;;;;;
STT-1100;A24;;;;;
STT-1100;A27;;;;;
STT-1100;A28;;;;;
STT-1100;A29;;;;;
STT-1100;A30;;;;;
STT-1100;A31;;;;;
STT-1100;H21;;;;;
STT-1100;H22;;;;;
STT-1100;H23;;;;;
STT-1100;H24;;;;;
STT-1100;H26;;;;;
STT-1100;H27;;;;;
STT-1100;H28;;;;;
STT-1100;H29;;;;;
STT-1100;H30;;;;;
STT-1900;A26;A;P;3;15:30;17:20
STT-1900;A26;A;P;5;08:30;10:20
STT-1900;A26;Z3;D;3;18:30;20:20
STT-1900;A26;Z3;D;4;18:30;20:20
STT-1900;H26;A;P;4;10:30;12:20
STT-1900;H26;A;P;5;10:30;12:20
STT-1900;H26;Z3;D;3;18:30;20:20
STT-1900;H26;Z3;D;4;18:30;20:20
STT-1900;A25;A;P;3;15:30;17:20
STT-1900;A25;A;P;5;08:30;10:20
STT-1900;A25;Z3;D;3;18:30;20:20
STT-1900;A25;Z3;D;4;18:30;20:20
STT-1900;A20;;;;;
STT-1900;A21;;;;;
STT-1900;A22;;;;;
STT-1900;A23;;;;;
STT-1900;A24;;;;;
STT-1900;A27;;;;;
STT-1900;A28;;;;;
STT-1900;A29;;;;;
STT-1900;A30;;;;;
STT-1900;A31;;;;;
STT-1900;H21;;;;;
STT-1900;H22;;;;;
STT-1900;H23;;;;;
STT-1900;H24;;;;;
STT-1900;H25;;;;;
STT-1900;H27;;;;;
STT-1900;H28;;;;;
STT-1900;H29;;;;;
STT-1900;H30;;;;;
STT-1900;H31;;;;;
STT-4230;A26;A;P;3;13:30;16:20
STT-4230;A25;A;P;3;13:30;16:20
STT-4230;A24;A;P;3;13:30;16:20
STT-4230;A20;;;;;
STT-4230;A21;;;;;
STT-4230;A22;;;;;
STT-4230;A23;;;;;
STT-4230;A27;;;;;
STT-4230;A28;;;;;
STT-4230;A29;;;;;
STT-4230;A30;;;;;
STT-4230;A31;;;;;
STT-4230;H23;;;;;
STT-4230;H24;;;;;
