A26;"A26 - Sciences de la nature";"cheminement-type-b-gin-a26.csv";
H26;"H26 - Sciences de la nature";"cheminement-type-b-gin-h26.csv";
A25;"A25 - Sciences de la nature";"cheminement-type-b-gin-a25.csv";
H25;"H25 - Sciences de la nature";"cheminement-type-b-gin-h25.csv";
A24;"A24 - Sciences de la nature";"cheminement-type-b-gin-a24.csv";
H24;"H24 - Sciences de la nature";"cheminement-type-b-gin-h24.csv";
A23;"A23 - Sciences de la nature";"cheminement-type-b-gin-a23.csv";
